date,store_number,store_name,city,state,zip_code,item_number,category_name,vendor_name,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars
2012-01-31,4312,I-80 Liquor / Council Bluffs,COUNCIL BLUFFS,IA,51501,82627,MISCELLANEOUS SCHNAPPS,Jim Beam Brands,Dekuyper Cherry Pucker,12,1000,7.35,11.02,3,33.06
2012-01-31,3549,Quicker Liquor Store,FORT MADISON,IA,52627,82787,BUTTERSCOTCH SCHNAPPS,Jim Beam Brands,Dekuyper Buttershots,12,1000,7.35,11.02,12,132.24
2012-01-31,3952,Lot-A-Spirits,BETTENDORF,IA,52722,82627,MISCELLANEOUS SCHNAPPS,Jim Beam Brands,Dekuyper Cherry Pucker,12,1000,7.35,11.02,12,132.24
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,82847,PEACH SCHNAPPS,Jim Beam Brands,Dekuyper Peachtree,12,1000,7.35,11.02,12,132.24
2012-01-31,3728,Brewski's Beverage,COUNCIL BLUFFS,IA,51503,82847,PEACH SCHNAPPS,Jim Beam Brands,Dekuyper Peachtree,12,1000,7.35,11.02,12,132.24
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,82847,PEACH SCHNAPPS,Jim Beam Brands,Dekuyper Peachtree,12,1000,7.35,11.02,12,132.24
2012-01-31,3808,Thriftway,LA PORTE CITY,IA,50651,82867,WATERMELON SCHNAPPS,Jim Beam Brands,Dekuyper Watermelon Pucker,12,1000,7.35,11.02,12,132.24
2012-01-31,3725,Armstrong Liquor Store,ARMSTRONG,IA,50514,82787,BUTTERSCOTCH SCHNAPPS,Jim Beam Brands,Dekuyper Buttershots,12,1000,7.35,11.02,2,22.04
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,82867,WATERMELON SCHNAPPS,Jim Beam Brands,Dekuyper Watermelon Pucker,12,1000,7.35,11.02,2,22.04
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,82607,APPLE SCHNAPPS,Jim Beam Brands,Dekuyper Sour Apple,12,1000,7.35,11.02,2,22.04
2012-01-31,4616,C's Spencer Liquor,SPENCER,IA,51301,43848,PUERTO RICO & VIRGIN ISLANDS RUM,Jim Beam Brands,Ronrico Silver Label Rum (pr),6,1750,7.35,11.02,6,66.12
2012-01-31,2549,Hy-Vee Food Store / Indianola,INDIANOLA,IA,50125,82857,TROPICAL FRUIT SCHNAPPS,Jim Beam Brands,Dekuyper Island Punch Pucker,12,1000,7.35,11.02,12,132.24
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,73517,MISCELLANEOUS SCHNAPPS,Jim Beam Brands,Dekuyper Cactus Juice,12,1000,7.35,11.02,12,132.24
2012-01-31,3354,Sam's Club 8238 / Davenport,DAVENPORT,IA,52807,82867,WATERMELON SCHNAPPS,Jim Beam Brands,Dekuyper Watermelon Pucker,12,1000,7.35,11.02,36,396.72
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,82857,TROPICAL FRUIT SCHNAPPS,Jim Beam Brands,Dekuyper Island Punch Pucker,12,1000,7.35,11.02,1,11.02
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,82607,APPLE SCHNAPPS,Jim Beam Brands,Dekuyper Sour Apple,12,1000,7.35,11.02,1,11.02
2012-01-31,3606,Scotty's Liquor Store,GRUNDY CENTER,IA,50638,82847,PEACH SCHNAPPS,Jim Beam Brands,Dekuyper Peachtree,12,1000,7.35,11.02,2,22.04
2012-01-31,3606,Scotty's Liquor Store,GRUNDY CENTER,IA,50638,82607,APPLE SCHNAPPS,Jim Beam Brands,Dekuyper Sour Apple,12,1000,7.35,11.02,2,22.04
2012-01-31,2460,"Liquor Barn, Inc.",HAMPTON,IA,50441,82857,TROPICAL FRUIT SCHNAPPS,Jim Beam Brands,Dekuyper Island Punch Pucker,12,1000,7.35,11.02,2,22.04
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,82607,APPLE SCHNAPPS,Jim Beam Brands,Dekuyper Sour Apple,12,1000,7.35,11.02,2,22.04
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,82787,BUTTERSCOTCH SCHNAPPS,Jim Beam Brands,Dekuyper Buttershots,12,1000,7.35,11.02,2,22.04
2012-01-31,3654,The Beverage Shop / Belmond,BELMOND,IA,50421,82637,GRAPE SCHNAPPS,Jim Beam Brands,Dekuyper Grape Pucker,12,1000,7.35,11.02,4,44.08
2012-01-31,2650,Hy-Vee Wine and Spirits / Harlan,HARLAN,IA,51537,82787,BUTTERSCOTCH SCHNAPPS,Jim Beam Brands,Dekuyper Buttershots,12,1000,7.35,11.02,4,44.08
2012-01-31,4171,"Brothers Market, Inc. / Cascade",CASCADE,IA,52033,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,24,376.08
2012-01-31,2573,Hy-Vee Food Store / Muscatine,MUSCATINE,IA,52761,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,30,470.1
2012-01-31,4582,Pronto / Spirit Lake,SPIRIT LAKE,IA,51360,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4318,Fareway Stores #841 / Red Oak,RED OAK,IA,51566,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3013,Keith's Foods,BLOOMFIELD,IA,52537,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2613,Hy-Vee Food Store #1 / Council Bluff,COUNCIL BLUFFS,IA,51501,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4395,KUM & GO #133 / ELLSWORTH,ELLSWORTH,IA,50075,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4428,Kum & Go #200 / Ames,AMES,IA,50014,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4620,Nodaway Valley Market,FONTANELLE,IA,50846,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3632,Wal-Mart 2004 / Dubuque,DUBUQUE,IA,52003,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4181,Puff N Snuff,DUBUQUE,IA,52001,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,2,31.34
2012-01-31,2593,Hy-Vee Food Store / Carroll,CARROLL,IA,51401,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,120,1880.4
2012-01-31,2641,Hy-Vee Drugstore / Council Bluffs,COUNCIL BLUFFS,IA,51501,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4438,Kum & Go #214  Ames,AMES,IA,50010,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3849,Hartig Drug Co #6 / Dyersville,DYERSVILLE,IA,52040,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3717,The Liquor Stop / Sumner,SUMNER,IA,50674,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,2459,Reinhart Foods,GUTHRIE CENTER,IA,50115,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3934,Wal-Mart 1509 / Maquoketa,MAQUOKETA,IA,52060,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3957,Karl's Grocery Store,EDGEWOOD,IA,52042,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,2,31.34
2012-01-31,3631,Audubon Food Pride,AUDUBON,IA,50025,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,30,470.1
2012-01-31,4548,Casey's General Store #2594 / Walker,WALKER,IA,52352,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4547,Fareway Stores #902 / Hampton,HAMPTON,IA,50441,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4204,Fareway Stores #025 / Clinton,CLINTON,IA,52733,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3717,The Liquor Stop / Sumner,SUMNER,IA,50674,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3842,Bancroft Liquor Store,BANCROFT,IA,50517,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4616,C's Spencer Liquor,SPENCER,IA,51301,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3911,"Burg Spirits, Llc.",WILLIAMSBURG,IA,52361,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3647,Wal-Mart 2889 / Clinton,CLINTON,IA,52732,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4470,Kum & Go #211 / WATERLOO,WATERLOO,IA,50703,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,4486,Kum & Go #608 / Okoboji,OKOBOJI,IA,51355,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,4272,Fareway Stores #407 / Esterville,ESTHERVILLE,IA,51334,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,120,1880.4
2012-01-31,4114,After 5 Somewhere,ATLANTIC,IA,50022,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2507,Hy-Vee Food Store #1 / Burlington,BURLINGTON,IA,52601,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4067,Freeman Foods,WELLMAN,IA,52356,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2657,Hy-Vee Food Store / Bedford,BEDFORD,IA,50833,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3811,Wal-Mart 1431 / Keokuk,KEOKUK,IA,52632,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3700,Avoca Liquor,AVOCA,IA,51521,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,2603,Hy-Vee Wine and Spirits / Bettendorf,BETTENDORF,IA,52722,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3606,Scotty's Liquor Store,GRUNDY CENTER,IA,50638,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4296,Circle B Market,KEOSAUQUA,IA,52565,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3962,Durant Street Country Stop,HARLAN,IA,51537,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3803,Strawberry Foods and Deli,STRAWBERRY POINT,IA,52076,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4350,Kum & Go #703 / Marshalltown,MARSHALLTOWN,IA,50158,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4437,Kum & Go #215  Ames,AMES,IA,50010,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4566,Kum & Go #508 / Cedar Rapids,CEDAR RAPIDS,IA,52404,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3889,Wal-Mart 1005 / Waverly,WAVERLY,IA,50677,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,3622,Wal-Mart 1415 / Spirit Lake,SPIRIT LAKE,IA,51360,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,3886,Wal-Mart 0646 / Anamosa,ANAMOSA,IA,52205,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,4495,Casey's General Store #3055 / Grundy,GRUNDY CENTER,IA,50638,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,3461,Hometown Foods / Stuart,STUART,IA,50250,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,30,470.1
2012-01-31,3761,Cheese's Food Center,LENOX,IA,50851,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4040,No Frills Supermarkets / Council Blu,COUNCIL BLUFFS,IA,51503,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3563,Wal-Mart 0559 / Muscatine,MUSCATINE,IA,52761,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3725,Armstrong Liquor Store,ARMSTRONG,IA,50514,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,3,47.01
2012-01-31,4262,Cork and Bottle / Carroll,CARROLL,IA,51401,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,2624,Hy-Vee #2 / Dubuque,DUBUQUE,IA,52002,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,36,564.12
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,30,470.1
2012-01-31,4443,Palo Mini Mart,PALO,IA,52324,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3756,Main Street Liquors / Manning,MANNING,IA,51455,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4578,Casey's General Store #2592 / Farmin,FARMINGTON,IA,52626,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4553,Casey's General Store #1892 / Sheffi,SHEFFIELD,IA,50475,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3808,Thriftway,LA PORTE CITY,IA,50651,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4158,Fareway Stores #409 / Carroll,CARROLL,IA,51401,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,300,4701.0
2012-01-31,3976,North English Family Food,NORTH ENGLISH,IA,52316,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,36,564.12
2012-01-31,2616,Hy-Vee Food and Drug / Clinton,CLINTON,IA,52732,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,24,376.08
2012-01-31,3629,Wal-Mart 1965 / Council Bluffs,COUNCIL BLUFFS,IA,51503,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4357,Kum & Go #125 / Story City,STORY CITY,IA,50248,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2656,Hy-Vee Food Store / Corning,CORNING,IA,51632,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3162,Nash Finch / Wholesale Food,MUSCATINE,IA,52761,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4541,Casey's General Store #1045 / Delmar,DELMAR,IA,52037,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3816,Swils,RED OAK,IA,51566,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3495,Great Pastimes,MONTICELLO,IA,52310,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3465,Hometown Foods / Panora,PANORA,IA,50216,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3390,Okoboji Avenue Liquor,MILFORD,IA,51351,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,24,376.08
2012-01-31,4306,Northside One Stop / Hampton,HAMPTON,IA,50441,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4313,Fareway Stores #940 / Atlantic,ATLANTIC,IA,50022,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3651,Wal-Mart 1491 / Indianola,INDIANOLA,IA,50125,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2649,Hy-Vee #3 / Dubuque,DUBUQUE,IA,52001,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3732,North Scott Foods,ELDRIDGE,IA,52748,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4396,"Trunck's Country Foods, INC.",REINBECK,IA,50669,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2629,Hy-Vee Food Store #2 / Council Bluff,COUNCIL BLUFFS,IA,51503,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2628,Hy-Vee Food Store / Eldora,ELDORA,IA,50627,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4380,Kum & Go #254 / West Branch,WEST BRANCH,IA,52358,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4246,Fareway Stores #938 / Shenandoah,SHENANDOAH,IA,51601,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,4073,"Uptown Liquor, Llc",FOREST CITY,IA,50436,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,24,376.08
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,48,752.16
2012-01-31,3833,Wal-Mart 3394 / Atlantic,ATLANTIC,IA,50022,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3880,Target Store T-2454 / Council Bluffs,COUNCIL BLUFFS,IA,51503,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4030,Buy Rite Foods,LAKE PARK,IA,51347,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4546,Casey's General Store #2303 / Glidde,GLIDDEN,IA,51443,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4387,KUM & GO #117 / SPIRIT LAKE,SPIRIT LAKE,IA,51360,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,2205,Ding's Honk And Holler,CLARINDA,IA,51632,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3738,Hartig Drug Company #4 / Dubuque,DUBUQUE,IA,52001,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,4247,Fareway Stores #879 / Belmond,BELMOND,IA,50421,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,6,94.02
2012-01-31,3554,Dick's Beverage Depot,TRIPOLI,IA,50676,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3016,Super Valu / bender's,DENVER,IA,50622,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,12,188.04
2012-01-31,3562,Wal-Mart 0797 / W Burlington,WEST BURLINGTON,IA,52655,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,2233,Forbes Liquor Locker / remi,SPIRIT LAKE,IA,51360,11788,CANADIAN WHISKIES,"Constellation Wine Company, Inc.",Black Velvet,6,1750,10.45,15.67,18,282.06
2012-01-31,2619,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,IA,50266,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2641,Hy-Vee Drugstore / Council Bluffs,COUNCIL BLUFFS,IA,51501,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,4073,"Uptown Liquor, Llc",FOREST CITY,IA,50436,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,3647,Wal-Mart 2889 / Clinton,CLINTON,IA,52732,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,36,178.56
2012-01-31,2506,Hy-Vee #1044 / Burlington,BURLINGTON,IA,52601,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,36,178.56
2012-01-31,2591,Hy-Vee Wine and Spirits / Atlantic,ATLANTIC,IA,50022,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2413,Beecher Beverage,DUBUQUE,IA,52001,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,3908,County Market #214 / Fort Madison,FORT MADISON,IA,52627,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2532,Hy-Vee Food Store #2 / Des Moines,DES MOINES,IA,50317,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,24,119.04
2012-01-31,3642,Fraise Foods / Sonny's Supermarket,WEST POINT,IA,52656,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,4,19.84
2012-01-31,3612,B and C Liquor / Maquoketa,MAQUOKETA,IA,52060,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,3,14.88
2012-01-31,3816,Swils,RED OAK,IA,51566,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2954,Dahl's / Ingersoll,DES MOINES,IA,50300,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,3632,Wal-Mart 2004 / Dubuque,DUBUQUE,IA,52003,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,24,119.04
2012-01-31,2587,Hy-Vee Food Store / Johnston,JOHNSTON,IA,50131,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,2,9.92
2012-01-31,3451,Barnes Foodland,DEWITT,IA,52742,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,3629,Wal-Mart 1965 / Council Bluffs,COUNCIL BLUFFS,IA,51503,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,24,119.04
2012-01-31,2465,Sid's Beverage Shop,DUBUQUE,IA,52003,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2962,Dahl's / Johnston,JOHNSTON,IA,50131,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2614,Hy-Vee #3 Food and Drugstore,DAVENPORT,IA,52807,35926,VODKA 80 PROOF,Laird And Company,Five O'clock PET Vodka,12,750,3.31,4.96,12,59.52
2012-01-31,2507,Hy-Vee Food Store #1 / Burlington,BURLINGTON,IA,52601,35916,VODKA 80 PROOF,Laird And Company,Five O'clock Vodka,12,750,3.31,4.96,12,59.52
